EnsemblID	external_gene_id	chromosome_name	start_position	end_position	strand
ENSDARG00000020489	CASKIN1 (1 of 3)	1	7049573	7088804	-1
ENSDARG00000014830	faua	20	54591834	54601610	-1
ENSDARG00000053990	hmgb2b	23	45378522	45382172	1
ENSDARG00000006220	ugt1ab	9	10194767	10228512	-1
ENSDARG00000017781	hsd17b10	23	18542766	18552079	-1
ENSDARG00000037496	gria4a	15	43380829	43580937	-1
ENSDARG00000062231	ZNF362 (1 of 2)	23	21026932	21052777	-1
ENSDARG00000006666	BUD13	21	21812041	21820329	1
ENSDARG00000076212	si:ch1073-412h12.1	20	3267620	3315107	-1
ENSDARG00000023537	ahr1b	22	13118506	13182285	-1
ENSDARG00000052914	tpra	2	20584192	20662758	-1
ENSDARG00000006672	znf395	20	35280011	35322631	1
ENSDARG00000020961	UNCX	3	43259591	43262646	1
ENSDARG00000075851	oafa	15	21356589	21393227	1
ENSDARG00000024920	tmem136a	15	21400009	21406386	1
ENSDARG00000068401	yap1	18	35623601	35695502	-1
ENSDARG00000088493	AL929195.1	17	23241335	23242459	-1
ENSDARG00000012667	tfap2b	20	48367977	48386887	-1
ENSDARG00000075992	CR762486.1	3	43430112	43436320	-1
ENSDARG00000059272	KBTBD11	17	27193300	27194878	1
ENSDARG00000094794	si:ch211-171b20.3	24	13181706	13185264	1
ENSDARG00000093501	si:dkey-103k4.5	22	33152840	33167279	1
ENSDARG00000071007	pcgf5a	17	23264038	23276513	-1
ENSDARG00000031307	zic4	24	5057582	5062137	1
ENSDARG00000008887	ephx1l	13	33913082	33919871	1
ENSDARG00000067828	si:ch211-229c8.13	18	31329152	31363277	1
ENSDARG00000012776	SMARCA1	5	23636042	23671696	-1
ENSDARG00000017023	ak7b	17	18708134	18719112	-1
ENSDARG00000032083	dpysl2b	10	18977784	19023153	1
ENSDARG00000061682	BICC1 (1 of 2)	17	20816372	20879078	-1
ENSDARG00000062220	plekha7b	7	28185198	28357460	1
ENSDARG00000038270	PIGG	14	3895192	4120141	-1
ENSDARG00000009459	slc35e4	10	6929512	6942091	-1
ENSDARG00000091739	GPC6 (3 of 4)	12	50004532	50075404	1
ENSDARG00000040478	lrp2bp	14	4121202	4137657	1
ENSDARG00000073673	GPR125	7	72818895	72867727	-1
ENSDARG00000056664	arfip2b	10	26837888	26860108	-1
ENSDARG00000087564	NEK11	16	43837524	43958992	1
ENSDARG00000023858	ccdc174	6	40360637	40365889	-1
ENSDARG00000088884	CABZ01088930.1	15	20172	27007	-1
ENSDARG00000057946	leprel4	19	18115290	18184469	-1
ENSDARG00000063691	CABZ01088927.1	15	27341	34669	-1
ENSDARG00000094364	zgc:174642	4	32289665	32294847	-1
ENSDARG00000096139	si:dkey-246j6.1	4	37198637	37210617	1
ENSDARG00000056369	ufsp2	1	16441366	16453571	-1
ENSDARG00000068493	CU928854.1	15	54297	58832	-1
ENSDARG00000088502	CU694807.1	10	38051536	38055015	-1
ENSDARG00000086605	si:dkey-8o9.5	4	42367853	42376726	1
ENSDARG00000017339	glulb	6	19951106	19955767	1
ENSDARG00000071333	si:ch211-212d10.2	22	18712788	18715900	-1
ENSDARG00000075731	zgc:174698	4	32305260	32317114	-1
ENSDARG00000063088	si:dkey-211g8.6	19	11233634	11234620	-1
ENSDARG00000074481	ulk1b	21	13041686	13080317	-1
ENSDARG00000055874	cpe	1	19620786	19692601	-1
ENSDARG00000096024	si:ch211-178j18.4	4	55986432	55990645	-1
ENSDARG00000063519	PLEKHB1 (1 of 2)	10	38064346	38071904	-1
ENSDARG00000093279	si:dkey-11o1.3	16	13353103	13371558	1
ENSDARG00000058535	si:dkey-211g8.7	19	11246490	11249598	-1
ENSDARG00000070746	SFT2D2 (1 of 2)	6	36788142	36792403	1
ENSDARG00000010906	srsf2b	3	61210086	61218342	-1
ENSDARG00000091428	FCHSD2 (3 of 5)	10	38074806	38111818	1
ENSDARG00000036764	hax1	19	8421572	8427668	1
ENSDARG00000095633	si:ch211-133l5.7	8	21370602	21376360	-1
ENSDARG00000089990	CR854881.4	25	8583497	8592403	-1
ENSDARG00000095733	si:ch211-69l10.3	24	10231256	10233169	1
ENSDARG00000078973	uckl1b	23	13640540	13711146	1
ENSDARG00000088917	VWA5A (3 of 4)	25	4920122	4931137	1
ENSDARG00000043416	tnfaip2a	20	18733784	18757512	1
ENSDARG00000079296	gcga	22	11727670	11736164	-1
ENSDARG00000067658	BX470189.1	5	49758549	49760152	1
ENSDARG00000059418	RICTOR (2 of 3)	5	9108904	9128289	1
ENSDARG00000075759	SAMD4A	17	14882886	14955549	1
ENSDARG00000089373	CU459204.1	25	4964092	4981370	1
ENSDARG00000087828	FFAR1	19	11252525	11253328	-1
ENSDARG00000071150	cica	19	6708078	6757096	-1
ENSDARG00000070453	gch1	17	14963216	14990514	-1
ENSDARG00000055989	tmem161b	5	49810772	49853570	-1
ENSDARG00000091148	zgc:162402	9	23245586	23246693	-1
ENSDARG00000077706	CT025887.1	13	30907788	30909515	-1
ENSDARG00000028973	tekt2	19	11258215	11270411	-1
ENSDARG00000087318	zgc:174688	7	9186517	9188109	-1
ENSDARG00000076297	NFATC3	7	36278228	36382217	-1
ENSDARG00000074723	myo10l1	6	11012698	11138122	-1
ENSDARG00000060411	ddx28	7	36418435	36420330	1
ENSDARG00000079165	CR356247.1	7	36434400	36491016	-1
ENSDARG00000079059	BX323064.1	2	31499718	31518539	-1
ENSDARG00000078675	dock7	6	32018244	32096803	1
ENSDARG00000091801	serpinb1l4	16	54847385	54904232	1
ENSDARG00000077704	FUT9 (7 of 13)	3	51369188	51370282	-1
ENSDARG00000061049	zgc:153414	2	31522457	31523479	1
ENSDARG00000054794	plcxd3	8	32669438	32710896	1
ENSDARG00000079868	FUT9 (9 of 13)	3	51388306	51389400	-1
ENSDARG00000040131	zfyve26	13	33291258	33338535	-1
ENSDARG00000095448	ftr30	2	60016649	60031424	-1
ENSDARG00000031015	dtna	24	37210136	37263978	-1
ENSDARG00000086827	AL929327.3	3	51433415	51435105	1
ENSDARG00000069482	traf1	8	12926372	12950217	-1
ENSDARG00000089876	BX511270.1	14	13752117	13753160	-1
ENSDARG00000032653	fam60a	4	15700129	15712892	-1
ENSDARG00000062651	zc3hc1	4	14071609	14076283	1
ENSDARG00000052694	micall2a	3	43480002	43513485	-1
ENSDARG00000078479	mocs1	17	41458882	41482157	1
ENSDARG00000054290	acin1a	2	37900578	37928232	-1
ENSDARG00000015239	prp19	14	13971682	13985135	1
ENSDARG00000010727	ttyh2l	3	52183624	52277651	1
ENSDARG00000021827	katna1	20	23842957	23858390	-1
ENSDARG00000032990	plxnb3	8	8711118	8827388	1
ENSDARG00000078410	AL831768.1	5	31175966	31176910	-1
ENSDARG00000054748	cuedc1b	15	30480302	30534947	-1
ENSDARG00000035171	btg4	5	59273722	59275804	1
ENSDARG00000033393	NPBWR2 (1 of 2)	23	8286844	8287863	1
ENSDARG00000091087	BX936371.1	6	23267189	23269528	-1
ENSDARG00000074700	oraov1	7	54599227	54603625	-1
ENSDARG00000094894	tyrobp	16	27435853	27440038	1
ENSDARG00000091972	si:dkey-58f10.7	5	40327311	40336805	1
ENSDARG00000011545	arrb2b	7	27046660	27129626	1
ENSDARG00000096113	si:dkey-246j6.3	4	37232404	37243515	1
ENSDARG00000077256	nat8l	7	25624283	25640133	-1
ENSDARG00000003132	apip	7	51358471	51365506	1
ENSDARG00000005446	ckap5	25	4993893	5038782	1
ENSDARG00000019732	mtch2	7	40059168	40070192	1
ENSDARG00000070207	BX530070.1	7	1954477	1956200	-1
ENSDARG00000040123	zfpm2a	16	46671678	46980291	-1
ENSDARG00000095805	si:dkey-16n15.6	8	24244206	24247927	1
ENSDARG00000061896	slco2a1	6	27332251	27373486	1
ENSDARG00000074057	calm3a	21	26120532	26125572	1
ENSDARG00000013880	spata20	12	29160638	29236622	1
ENSDARG00000075712	CTBP2	12	50107722	50128309	-1
ENSDARG00000039093	got1	13	40785214	40793016	1
ENSDARG00000060027	nom1	7	42037543	42050504	-1
ENSDARG00000020820	srp68	6	21612979	21639545	1
ENSDARG00000071208	wnt4a	11	40401494	40436562	-1
ENSDARG00000007099	cx43.4	9	47606307	47616531	-1
ENSDARG00000055022	pds5a	1	22097096	22144623	-1
ENSDARG00000014976	lims2	9	423983	430060	-1
ENSDARG00000079455	nlgn4a	1	32074128	32245999	1
ENSDARG00000031422	igfbp2b	9	47794282	47848554	1
ENSDARG00000051894	si:ch211-255l14.3	25	13413654	13419782	1
ENSDARG00000058556	CR854881.1	25	8618069	8653224	1
ENSDARG00000059270	ppie	17	27200200	27201236	-1
ENSDARG00000008912	slc8a2a	5	38470900	38493515	1
ENSDARG00000070673	PTGR2	17	37455370	37466913	-1
ENSDARG00000019995	bmp4	17	51094184	51116249	1
ENSDARG00000071209	oprl1	23	8375217	8464101	-1
ENSDARG00000068193	tmem44	11	35042381	35060393	1
ENSDARG00000010181	asap2a	17	35264154	35390612	1
ENSDARG00000096259	ighv4-1	3	34200734	34201182	-1
ENSDARG00000087282	CABZ01074944.1	7	6123238	6125684	-1
ENSDARG00000078210	si:ch211-233f11.2	6	54494106	54522540	1
ENSDARG00000088540	CABZ01064674.1	3	9077294	9079549	-1
ENSDARG00000016474	galcb	17	18719790	18728268	-1
ENSDARG00000079289	CABZ01046184.1	6	49475700	49499152	-1
ENSDARG00000039935	SIM2 (2 of 2)	3	9090001	9094141	-1
ENSDARG00000010603	kctd9	10	43907642	43920947	1
ENSDARG00000092721	si:ch211-67f24.7	13	37035221	37040835	1
ENSDARG00000056744	ela2	8	21914201	21919752	1
ENSDARG00000022550	gxylt1b	4	12957297	12966712	-1
ENSDARG00000052423	ppp1r12c	6	23272530	23300991	-1
ENSDARG00000015536	sox6	7	28377343	28578229	1
ENSDARG00000030532	ARHGEF12 (1 of 2)	15	21410227	21499016	1
ENSDARG00000058237	ssbp3a	2	10726557	10818715	-1
ENSDARG00000094942	si:ch211-281g2.4	24	11337126	11338672	1
ENSDARG00000093936	si:dkeyp-1h4.6	18	7054756	7056956	1
ENSDARG00000043010	camk2d1	7	58970699	59125083	1
ENSDARG00000044318	AL954698.1	6	39632406	39658106	-1
ENSDARG00000058475	ern2	1	8245891	8271713	-1
ENSDARG00000078743	oxgr1a.2	1	1831299	1832315	-1
ENSDARG00000025147	cd63	23	32304747	32324518	1
ENSDARG00000091560	CU856173.1	19	662020	682602	-1
ENSDARG00000055839	MARCH4 (1 of 2)	1	28899930	28984572	-1
ENSDARG00000062796	fkbp10a	19	18185694	18289480	1
ENSDARG00000056847	si:dkey-27c15.3	19	27167479	27209034	1
ENSDARG00000042080	prpf39	20	54605391	54635746	-1
ENSDARG00000076814	si:ch211-165b19.9	9	33703834	33705608	-1
ENSDARG00000018048	zgc:171704	16	31020444	31022467	1
ENSDARG00000063682	FHOD3 (2 of 2)	19	690831	747692	1
ENSDARG00000020039	MAD2L1BP	13	33919983	33925003	-1
ENSDARG00000054946	mc5rb	16	32886547	32889388	-1
ENSDARG00000029663	rab1a	13	24626296	24635851	1
ENSDARG00000060797	pfkmb	6	39670578	39702883	-1
ENSDARG00000091362	CU062415.1	23	23955748	24018694	-1
ENSDARG00000089275	CABZ01112401.1	21	42448924	42450201	-1
ENSDARG00000089436	CABZ01070852.2	Zv9_NA787	69924	78407	1
ENSDARG00000091405	AKT2 (3 of 3)	10	42	1219	-1
ENSDARG00000062725	unc5da	21	14553947	14688287	-1
ENSDARG00000058999	cdx1b	21	42527977	42543419	-1
ENSDARG00000092848	si:ch211-255f4.8	22	2727202	2728027	1
ENSDARG00000090411	CABZ01070854.1	Zv9_NA787	91847	94610	1
ENSDARG00000018460	mbnl2	1	1858327	1974647	1
ENSDARG00000090396	CABZ01074946.1	7	6149308	6160757	-1
ENSDARG00000061048	ranbp9	2	31524535	31544786	1
ENSDARG00000079388	agrn	23	24028508	24199362	1
ENSDARG00000013845	ttc14	22	40574234	40597387	-1
ENSDARG00000061641	ankrd34bb	5	27800628	27804470	1
ENSDARG00000088905	pde8a	Zv9_NA18	66	2716	1
ENSDARG00000018871	henmt1	20	33768673	33773782	1
ENSDARG00000075396	opn4xa	10	1336536	1364217	-1
ENSDARG00000008487	dmd	1	10008204	10258954	-1
ENSDARG00000000972	pcl	21	26126820	26363007	1
ENSDARG00000074487	CR762483.1	13	30916271	30922724	1
ENSDARG00000078177	cxcr3.1	16	13373963	13397237	1
ENSDARG00000039605	mat1a	13	18677893	18686217	-1
ENSDARG00000069332	tmem72	13	30927963	30936838	-1
ENSDARG00000044357	tbc1d23	6	28628029	28656852	-1
ENSDARG00000090481	TUSC5 (1 of 2)	15	24196270	24222773	-1
ENSDARG00000074094	tgm2b	6	1929466	1954565	1
ENSDARG00000020978	dhrs13a.2	10	38118058	38126716	-1
ENSDARG00000014499	nutf2l	19	21260308	21266055	1
ENSDARG00000062472	sin3b	8	14728697	14755974	-1
ENSDARG00000055945	asph	2	26804453	26830352	1
ENSDARG00000076388	zgc:194686	7	9213363	9214691	-1
ENSDARG00000070208	BX530070.2	7	1973393	1980595	1
ENSDARG00000059110	zgc:162320	10	1939	19705	1
ENSDARG00000040280	FAM84B (2 of 2)	16	27471246	27472682	-1
ENSDARG00000014373	vasa	10	6548795	6570246	1
ENSDARG00000096459	si:dkey-97l20.5	25	27301586	27303289	-1
ENSDARG00000069866	sox1a	9	22756078	22758005	1
ENSDARG00000041250	mfsd11	3	61219895	61239987	1
ENSDARG00000095439	si:dkey-103k4.4	22	33170093	33171990	-1
ENSDARG00000092521	CR382283.2	7	9222792	9223427	-1
ENSDARG00000061242	tuft1a	16	24543994	24565999	-1
ENSDARG00000014623	si:ch211-212d10.1	22	18754482	18758349	1
ENSDARG00000092352	wu:fa92h10	7	9263914	9264861	1
ENSDARG00000035924	dync1li2	7	45662903	45692857	-1
ENSDARG00000076530	zgc:172109	7	9296017	9383849	-1
ENSDARG00000070452	TMEM66	1	11231665	11240875	-1
ENSDARG00000055876	msmo1	1	19695811	19710076	-1
ENSDARG00000013489	gltscr2	15	6532402	6546523	-1
ENSDARG00000087193	prrg2	3	32556021	32563167	1
ENSDARG00000074983	zgc:172290	7	9320677	9322210	-1
ENSDARG00000016687	acadvl	7	21455929	21491112	1
ENSDARG00000008275	KLHL24 (1 of 2)	24	26558510	26585443	-1
ENSDARG00000092099	si:ch211-133n4.6	19	3749198	3756441	-1
ENSDARG00000092794	si:dkeyp-80d11.10	4	51617439	51655969	1
ENSDARG00000092745	ftr29	2	60047931	60057000	-1
ENSDARG00000020072	thbs4b	21	5368804	5401978	1
ENSDARG00000062721	dennd4a	18	18822325	18875881	-1
ENSDARG00000023272	tfap2d	20	48397098	48411961	-1
ENSDARG00000089657	CABZ01113414.1	13	33928356	33939965	1
ENSDARG00000061391	grhl1	17	32594439	32632150	-1
ENSDARG00000038107	sgcg	15	9468419	9495906	1
ENSDARG00000089900	PEBP4	8	52800565	52970942	1
ENSDARG00000057322	tmem47	8	19085304	19102322	-1
ENSDARG00000089156	egr3	8	52992686	52998956	1
ENSDARG00000095251	si:dkey-31n13.3	8	40769740	40787697	-1
ENSDARG00000069279	elovl7a	8	17277704	17289206	1
ENSDARG00000094052	taok3b	5	33800299	33820343	1
ENSDARG00000089388	ftr37	2	60071068	60171903	-1
ENSDARG00000078183	zgc:165453	3	3982984	3998994	1
ENSDARG00000057128	hadhaa	20	48621718	48655085	1
ENSDARG00000076670	si:dkey-43f9.1	4	48033293	48051984	-1
ENSDARG00000077226	smarca4	3	19067702	19103776	1
ENSDARG00000028346	tesca	5	12929285	12952804	1
ENSDARG00000070734	dyrk4	25	17141065	17175251	-1
ENSDARG00000014480	nr6a1b	21	7716740	7759555	1
ENSDARG00000007173	cyp2y3	15	65144	71354	-1
ENSDARG00000063525	adpgk	25	2645941	2663121	-1
ENSDARG00000043963	si:ch211-241j12.3	20	180047	203611	-1
ENSDARG00000075460	strip1	22	9633674	9647898	1
ENSDARG00000052897	atxn2	5	43264061	43327816	-1
ENSDARG00000076614	zgc:175175	22	33669470	33688756	-1
ENSDARG00000095527	si:dkey-57b6.5	9	24416759	24421420	-1
ENSDARG00000070845	si:dkey-56d12.4	3	15047006	15048990	-1
ENSDARG00000089010	CR932358.2	12	34840958	34841862	-1
ENSDARG00000012866	picalm	10	29878858	29966096	1
ENSDARG00000092585	si:dkey-155f10.2	9	24730269	24733801	1
ENSDARG00000044175	oxtrl	6	46606018	46623997	1
ENSDARG00000096177	si:ch211-145h19.3	4	37250401	37251183	-1
ENSDARG00000093631	BX470083.7	6	24642917	24645498	-1
ENSDARG00000013839	aldh3b1	3	34205487	34214248	1
ENSDARG00000020153	rps18	19	18309520	18318937	-1
ENSDARG00000045051	slc16a3	12	34845164	34854562	-1
ENSDARG00000035879	FUCA1 (1 of 2)	19	33864036	33869330	-1
ENSDARG00000094423	si:ch211-270n8.4	13	20346472	20351116	-1
ENSDARG00000093558	si:ch1073-410j4.2	4	61800949	61811803	-1
ENSDARG00000032816	tm7sf2	10	27608248	27613869	1
ENSDARG00000093500	si:ch211-120c15.2	4	37333410	37402520	1
ENSDARG00000078102	si:ch211-150i13.1	13	22877295	22921528	-1
ENSDARG00000075067	CR942805.1	15	24226120	24237439	-1
ENSDARG00000000019	ube2h	4	14076733	14125268	1
ENSDARG00000027397	vangl2	7	6171587	6218979	-1
ENSDARG00000014057	gabrr2b	20	1181702	1197575	-1
ENSDARG00000002720	utp15	18	6123286	6142697	-1
ENSDARG00000095808	si:ch211-195i24.1	16	7801612	7804760	-1
ENSDARG00000053301	insm1b	17	41579658	41581853	1
ENSDARG00000026799	suv39h1a	8	24248412	24258048	1
ENSDARG00000040278	KLHL38 (2 of 2)	16	27485588	27489695	1
ENSDARG00000076844	zgc:162150	16	31025785	31064611	-1
ENSDARG00000060435	bnipl	16	40942507	40964812	1
ENSDARG00000092061	HTRA2 (14 of 30)	13	8440254	8456811	-1
ENSDARG00000015757	tmem50a	13	46105371	46115752	1
ENSDARG00000007344	tcap	3	21453655	21455521	-1
ENSDARG00000008765	tmed5	20	14704079	14720732	1
ENSDARG00000055655	birc5b	23	28565878	28568738	1
ENSDARG00000060987	C25H12orf4	25	17210442	17234163	1
ENSDARG00000040069	CPNE4 (2 of 2)	16	44011650	44235002	-1
ENSDARG00000030621	th	25	24778671	24797839	-1
ENSDARG00000043018	CU694233.1	11	35103078	35107084	1
ENSDARG00000009418	mef2cb	5	49966161	50043000	-1
ENSDARG00000063009	C6H2orf62	6	12951871	12957461	1
ENSDARG00000058710	terf1	24	13241346	13253660	-1
ENSDARG00000096703	si:dkey-1h6.8	20	27720914	27723474	1
ENSDARG00000020024	fam151b	5	27806950	27814802	-1
ENSDARG00000059103	CT573787.1	7	2142418	2166133	1
ENSDARG00000061468	ncaph	5	29904204	29915494	1
ENSDARG00000045592	tnni2a.1	25	32071018	32079820	1
ENSDARG00000078137	BX004857.3	7	2213244	2214674	-1
ENSDARG00000025348	igfbp5b	9	47869570	47891113	-1
ENSDARG00000092291	si:ch211-281g2.3	24	11369320	11370759	1
ENSDARG00000027290	nrp1b	2	43570359	43633838	1
ENSDARG00000074703	CCDC97	3	39953528	39962083	1
ENSDARG00000088203	CABZ01089205.1	3	9168428	9169366	-1
ENSDARG00000078256	OVOL2 (2 of 2)	21	25005084	25014206	1
ENSDARG00000059545	foxj1a	3	61262545	61278874	-1
ENSDARG00000018296	rev1	9	22826910	22850979	1
ENSDARG00000067663	si:ch211-209n20.1	3	9299992	9309364	1
ENSDARG00000011400	tnnc1a	23	4946409	4951592	1
ENSDARG00000076968	ubald2	3	61284749	61316486	1
ENSDARG00000095194	si:dkey-47k16.1	4	46508264	46509771	1
ENSDARG00000091878	BX005268.1	4	32322805	32328661	1
ENSDARG00000076521	MMP21	12	50173493	50187857	-1
ENSDARG00000032618	mgst1	4	11780219	11782891	-1
ENSDARG00000033599	zgc:100906	19	27203739	27215915	1
ENSDARG00000036844	tsen54	3	61357093	61408890	1
ENSDARG00000093706	si:busm1-160c18.3	8	35956336	36146143	1
ENSDARG00000092722	UNC5D (3 of 3)	21	14769877	14833866	-1
ENSDARG00000031426	csrnp1a	2	24060404	24073222	-1
ENSDARG00000002994	itpkca	21	20107034	20126870	1
ENSDARG00000077096	fndc7	2	45604230	45623042	1
ENSDARG00000036751	nitr10b	7	18063308	18066034	-1
ENSDARG00000045747	cped1	4	9681231	9779076	1
ENSDARG00000052567	tmem35	14	42751948	42761033	-1
ENSDARG00000029994	chrm2b	25	21724532	21727848	1
ENSDARG00000036846	anks4b	3	61411413	61422272	-1
ENSDARG00000062948	wasf3	24	22148790	22186213	1
ENSDARG00000087528	snip1	16	36347123	36353532	1
ENSDARG00000035890	fuca1	19	33870883	33875837	-1
ENSDARG00000016951	neurog3	13	25985171	25986281	1
ENSDARG00000053262	atp1b4	14	34433280	34444939	1
ENSDARG00000034070	cyp2aa3	23	42822579	42834318	-1
ENSDARG00000035415	ptger4b	5	37016643	37019466	1
ENSDARG00000078362	CABZ01048373.1	5	5705367	5767842	-1
ENSDARG00000062614	NARS2	15	21632389	21662344	1
ENSDARG00000095078	si:dkeyp-74a11.3	9	24918988	24920082	1
ENSDARG00000095058	si:dkey-5i3.6	18	8354491	8357400	1
ENSDARG00000044213	lpar1	10	12068051	12135262	-1
ENSDARG00000009693	llgl1	3	39965137	40049531	-1
ENSDARG00000026322	dhrs13a.1	10	38129326	38141346	-1
ENSDARG00000068709	fam174b	18	24787024	24794558	1
ENSDARG00000090572	si:busm1-180g5.7	23	17011290	17014367	-1
ENSDARG00000078859	zgc:194314	23	39751632	39753203	1
ENSDARG00000061952	fbxo10	1	18304647	18341137	-1
ENSDARG00000035505	nelfb	5	31187473	31198417	-1
ENSDARG00000045399	cct5	24	17454293	17462002	1
ENSDARG00000091111	TIFA	7	23956440	23957021	-1
ENSDARG00000086660	NPC1L1	8	42717727	42718727	-1
ENSDARG00000088388	BIN3 (1 of 2)	8	53008620	53071611	1
ENSDARG00000043283	PRRG1	8	19107990	19118752	1
ENSDARG00000039255	klhl21	23	25213746	25226487	1
ENSDARG00000094550	si:dkey-103k4.3	22	33187169	33189153	1
ENSDARG00000087080	CABZ01044356.1	22	40601357	40603466	1
ENSDARG00000091167	CR392343.1	22	33867088	33867198	1
ENSDARG00000095425	si:ch211-216d10.1	22	34737757	34764409	1
ENSDARG00000061394	baz1b	18	39901133	39983970	1
ENSDARG00000077468	wu:fe36b12	24	5288518	5296572	1
ENSDARG00000090861	CABZ01087514.1	3	61424790	61440306	1
ENSDARG00000091305	josd1	12	20003701	20009082	1
ENSDARG00000008480	trmt61a	13	15655824	15704078	1
ENSDARG00000055560	p2ry8	9	35856202	35857230	-1
ENSDARG00000069792	crygm2d5	9	23265223	23266247	-1
ENSDARG00000035751	ipo7	7	66982731	67034993	1
ENSDARG00000015167	abcd3a	24	31212728	31234175	1
ENSDARG00000016608	fra10ac1	12	5669582	5701663	1
ENSDARG00000088799	XXYLT1 (2 of 2)	11	35235095	35315355	-1
ENSDARG00000079110	cluap1	24	38980154	38997507	-1
ENSDARG00000006915	arl8ba	6	42883372	42902332	-1
ENSDARG00000035458	atp2a1l	12	14350228	14367789	1
ENSDARG00000052575	arl13a	14	42768751	42784202	-1
ENSDARG00000053575	gpat2	8	42981607	43193410	1
ENSDARG00000063352	inpp4aa	9	7039613	7109774	1
ENSDARG00000003189	psmd1	22	40616328	40701704	1
ENSDARG00000011821	plod2	24	5317429	5394427	1
ENSDARG00000013005	opcml	10	31630137	31797812	-1
ENSDARG00000075263	ankrd1a	17	23292799	23299763	1
ENSDARG00000093530	AL954741.1	22	2734045	2750222	1
ENSDARG00000043171	CELA1 (5 of 8)	22	7524744	7530425	1
ENSDARG00000076958	zgc:172260	7	9349994	9351528	1
ENSDARG00000075456	PIK3CA (1 of 2)	11	35326937	35355113	-1
ENSDARG00000088606	FP236606.1	23	45396634	45397183	-1
ENSDARG00000027394	AL929252.1	7	34056993	34081860	1
ENSDARG00000056166	CR759816.1	7	9405672	9406619	-1
ENSDARG00000039896	BX004857.1	7	2291764	2293916	1
ENSDARG00000094319	si:ch211-255f4.9	22	2738560	2739288	1
ENSDARG00000058930	si:busm1-52i16.2	6	7205232	7209036	-1
ENSDARG00000071800	si:ch211-255f4.11	22	2756314	2756778	1
ENSDARG00000062909	furina	7	14869291	15084713	1
ENSDARG00000070047	rgs4	6	34379926	34384645	-1
ENSDARG00000044584	tex261	7	9501234	9518825	-1
ENSDARG00000093510	si:ch211-255f4.12	22	2780437	2781036	1
ENSDARG00000037116	cxcl12a	13	31027969	31043317	1
ENSDARG00000062799	baiap2a	3	52304892	52512666	1
ENSDARG00000028431	adnp2b	19	21268021	21274770	1
ENSDARG00000019845	pdlim1	13	25986798	25998073	-1
ENSDARG00000078399	ACSL6	8	53091371	53119508	-1
ENSDARG00000079125	SOWAHA (1 of 2)	14	23450633	23451787	1
ENSDARG00000062650	rif1	9	23814364	23835517	1
ENSDARG00000095189	si:ch211-127n13.2	1	26496894	26508188	-1
ENSDARG00000093122	si:dkey-97l20.2	25	27338608	27377413	1
ENSDARG00000061014	kcnj5	18	47171978	47204028	1
ENSDARG00000006025	tp53i11b	18	27384857	27515805	1
ENSDARG00000057262	si:dkey-91i10.3	9	24042953	24056633	1
ENSDARG00000058937	cldn10	6	7216009	7222871	-1
ENSDARG00000076448	serpinf2a	21	38928683	38941298	1
ENSDARG00000003789	dennd5b	4	15717726	15775162	-1
ENSDARG00000040816	si:dkey-27n14.1	16	18819309	18820469	-1
ENSDARG00000077094	si:ch73-286h23.3	22	9654223	9707411	-1
ENSDARG00000055647	ftr82	5	32346150	32354242	-1
ENSDARG00000062385	flcn	16	15569921	15597418	1
ENSDARG00000022648	otud3	23	39757212	39772205	1
ENSDARG00000077385	rgs19	23	8739741	8806882	1
ENSDARG00000095554	si:ch211-223a21.6	4	48055474	48065245	1
ENSDARG00000014498	yth2	17	27266840	27278032	-1
ENSDARG00000091943	si:ch211-119c24.2	21	32724279	32733414	1
ENSDARG00000011925	spns1	3	15059913	15079674	-1
ENSDARG00000030867	si:dkey-72l14.7	8	26711167	26727369	-1
ENSDARG00000005861	CR361541.1	17	41591317	41914406	-1
ENSDARG00000036152	GAS2 (1 of 2)	7	34084865	34105833	-1
ENSDARG00000094467	si:dkey-11d20.4	22	29400133	29402610	-1
ENSDARG00000078768	ABHD15	15	24302096	24313601	-1
